Date,JPM,JPM_tradable,BAC,BAC_tradable,WFC,WFC_tradable,C,C_tradable,GS,GS_tradable,MS,MS_tradable,USB,USB_tradable,PNC,PNC_tradable,HSBA.L,HSBA.L_tradable,BARC.L,BARC.L_tradable,LLOY.L,LLOY.L_tradable,NWG.L,NWG.L_tradable,STAN.L,STAN.L_tradable,BNP.PA,BNP.PA_tradable,GLE.PA,GLE.PA_tradable,SAN.MC,SAN.MC_tradable,BBVA.MC,BBVA.MC_tradable,ISP.MI,ISP.MI_tradable,UCG.MI,UCG.MI_tradable,DBK.DE,DBK.DE_tradable,CBK.DE,CBK.DE_tradable,INGA.AS,INGA.AS_tradable,UBSG.SW,UBSG.SW_tradable,8316.T,8316.T_tradable,8308.T,8308.T_tradable
2024-05-17,196.3299560547,True,37.4994697571,True,58.3656501770,True,60.5995712280,True,448.3366088867,True,94.8279647827,True,37.9646263123,True,149.5788879395,True,882.2773557173,True,274.5266894055,True,70.2917891974,True,406.3225240204,True,989.6978298307,True,64.9729709691,True,27.6534278948,True,4.9529371957,True,9.6594716405,True,3.3938877143,True,35.6670451157,True,16.5330658406,True,16.3811329724,True,15.7765356740,True,28.2885807165,True,19.4698673600,True,6.2732984409,True
2024-05-18,196.3299560547,False,37.4994697571,False,58.3656501770,False,60.5995712280,False,448.3366088867,False,94.8279647827,False,37.9646263123,False,149.5788879395,False,882.2773557173,False,274.5266894055,False,70.2917891974,False,406.3225240204,False,989.6978298307,False,64.9729709691,False,27.6534278948,False,4.9529371957,False,9.6594716405,False,3.3938877143,False,35.6670451157,False,16.5330658406,False,16.3811329724,False,15.7765356740,False,28.2885807165,False,19.4698673600,False,6.2732984409,False
2024-05-19,196.3299560547,False,37.4994697571,False,58.3656501770,False,60.5995712280,False,448.3366088867,False,94.8279647827,False,37.9646263123,False,149.5788879395,False,882.2773557173,False,274.5266894055,False,70.2917891974,False,406.3225240204,False,989.6978298307,False,64.9729709691,False,27.6534278948,False,4.9529371957,False,9.6594716405,False,3.3938877143,False,35.6670451157,False,16.5330658406,False,16.3811329724,False,15.7765356740,False,28.2885807165,False,19.4698673600,False,6.2732984409,False
2024-05-20,187.5004425049,True,37.0508880615,True,58.0025367737,True,59.7388610840,True,443.7547912598,True,94.9320449829,True,37.4697914124,True,146.5845336914,True,882.9005821894,True,275.2735121131,True,71.3462813926,True,402.3509537075,True,996.1992793974,True,65.5494031384,True,28.2979812838,True,4.9742831175,True,9.5814063038,True,3.3418258502,True,35.7316062771,True,16.5976580035,True,16.5305108293,True,15.8278152001,True,28.2042166529,False,19.7146463676,True,6.3168557848,True
2024-05-21,191.2776489258,True,37.8430633545,True,58.7287559509,True,61.2332839966,True,450.9151611328,True,96.0674819946,True,37.7355384827,True,147.8998107910,True,885.8700332157,True,276.3843487707,True,71.3453683618,True,400.0765815856,True,989.1744739826,True,65.4994633452,True,27.8539128000,True,4.9309236869,True,9.6205255328,True,3.3288859485,True,35.8603336220,True,16.4337089318,True,16.5611769289,True,15.7988692936,True,28.3238146122,True,19.6389742186,True,6.1966380781,True
2024-05-22,190.1176300049,True,37.9480476379,True,58.2223091125,True,60.3631134033,True,443.2179565430,True,95.3199768066,True,37.3598251343,True,145.9875183105,True,879.6820165886,True,268.6449193906,True,71.6020815534,True,398.0602828283,True,981.3370902912,True,64.6798284027,True,27.6415965403,True,4.8906944017,True,9.6386233771,True,3.3173108497,True,35.3015656661,True,16.3723393367,True,16.4520364973,True,15.6857335709,True,28.1995665776,True,19.5603397045,True,6.1293414015,True
2024-05-23,188.7850799561,True,37.3849372864,True,57.0278625488,True,59.6064529419,True,439.1632080078,True,93.5978927612,True,36.6725616455,True,142.5080871582,True,878.5745138817,True,273.3636521808,True,70.8941592671,True,390.3587377481,True,985.6453688605,True,64.0905075355,True,27.7625494432,True,4.8553713874,True,9.6360217555,True,3.3123590565,True,35.3950757970,True,16.3734857291,True,16.4277224235,True,15.6348266720,True,28.4168507725,True,19.4382722212,True,6.1128507682,True
2024-05-24,192.4185333252,True,37.8907852173,True,57.5343093872,True,60.1361198425,True,442.0676879883,True,93.6452178955,True,37.1399040222,True,143.8979949951,True,879.2481866052,True,274.2432170885,True,69.5009707405,True,389.9115897661,True,986.6002410588,True,64.1308717260,True,27.5940286700,True,4.8183242454,True,9.5567765594,True,3.3150625623,True,35.4177038324,True,16.5418021141,True,16.5088363942,True,15.5331443008,True,28.6615923221,True,19.4029784989,True,6.0864446999,True
2024-05-25,192.4185333252,False,37.8907852173,False,57.5343093872,False,60.1361198425,False,442.0676879883,False,93.6452178955,False,37.1399040222,False,143.8979949951,False,879.2481866052,False,274.2432170885,False,69.5009707405,False,389.9115897661,False,986.6002410588,False,64.1308717260,False,27.5940286700,False,4.8183242454,False,9.5567765594,False,3.3150625623,False,35.4177038324,False,16.5418021141,False,16.5088363942,False,15.5331443008,False,28.6615923221,False,19.4029784989,False,6.0864446999,False
2024-05-26,192.4185333252,False,37.8907852173,False,57.5343093872,False,60.1361198425,False,442.0676879883,False,93.6452178955,False,37.1399040222,False,143.8979949951,False,879.2481866052,False,274.2432170885,False,69.5009707405,False,389.9115897661,False,986.6002410588,False,64.1308717260,False,27.5940286700,False,4.8183242454,False,9.5567765594,False,3.3150625623,False,35.4177038324,False,16.5418021141,False,16.5088363942,False,15.5331443008,False,28.6615923221,False,19.4029784989,False,6.0864446999,False
