Date,USD,USD_tradable,EURUSD,EURUSD_tradable,GBPUSD,GBPUSD_tradable,JPYUSD,JPYUSD_tradable,CHFUSD,CHFUSD_tradable
2007-05-26,1.0000000000,True,1.3450080156,False,1.9849147797,False,0.0082128776,False,0.8150623646,False
2007-05-27,1.0000000000,True,1.3450080156,False,1.9849147797,False,0.0082128776,False,0.8150623646,False
2007-05-28,1.0000000000,True,1.3452069759,True,1.9831826687,True,0.0082169271,True,0.8140405411,True
2007-05-29,1.0000000000,True,1.3445920944,True,1.9800019264,True,0.0082243608,True,0.8163265147,True
2007-05-30,1.0000000000,True,1.3432012796,True,1.9764018059,True,0.0082243608,True,0.8157937425,True
2007-05-31,1.0000000000,True,1.3456052542,True,1.9798059464,True,0.0082135524,True,0.8162598702,True
2007-06-01,1.0000000000,True,1.3441944122,True,1.9809824228,True,0.0081879966,True,0.8091924077,True
2007-06-02,1.0000000000,True,1.3441944122,False,1.9809824228,False,0.0081879966,False,0.8091924077,False
2007-06-03,1.0000000000,True,1.3441944122,False,1.9809824228,False,0.0081879966,False,0.8091924077,False
2007-06-04,1.0000000000,True,1.3491998911,True,1.9915955067,True,0.0082155767,True,0.8178621086,True
2007-06-05,1.0000000000,True,1.3520090580,True,1.9933819771,True,0.0082413057,True,0.8210180258,True
2007-06-06,1.0000000000,True,1.3492909670,True,1.9921907187,True,0.0082637797,True,0.8218953190,True
2007-06-07,1.0000000000,True,1.3428045511,True,1.9780046940,True,0.0082726673,True,0.8170602437,True
2007-06-08,1.0000000000,True,1.3360053301,True,1.9704822302,True,0.0082162518,True,0.8099133625,True
2007-06-09,1.0000000000,True,1.3360053301,False,1.9704822302,False,0.0082162518,False,0.8099133625,False
2007-06-10,1.0000000000,True,1.3360053301,False,1.9704822302,False,0.0082162518,False,0.8099133625,False
2007-06-11,1.0000000000,True,1.3355948925,True,1.9693956375,True,0.0082128776,True,0.8076891674,True
2007-06-12,1.0000000000,True,1.3306012154,True,1.9748014212,True,0.0082223317,True,0.8052826862,True
2007-06-13,1.0000000000,True,1.3310085535,True,1.9728145599,True,0.0081586033,True,0.8038585480,True
2007-06-14,1.0000000000,True,1.3315933943,True,1.9697058201,True,0.0081330567,True,0.8025038448,True
2007-06-15,1.0000000000,True,1.3379000425,True,1.9767925739,True,0.0081037276,True,0.8052178327,True
2007-06-16,1.0000000000,True,1.3379000425,False,1.9767925739,False,0.0081037276,False,0.8052178327,False
2007-06-17,1.0000000000,True,1.3379000425,False,1.9767925739,False,0.0081037276,False,0.8052178327,False
2007-06-18,1.0000000000,True,1.3415975571,True,1.9838120937,True,0.0080853816,True,0.8054123474,True
2007-06-19,1.0000000000,True,1.3424079418,True,1.9875973463,True,0.0081024146,True,0.8063215333,True
2007-06-20,1.0000000000,True,1.3396027088,True,1.9923096895,True,0.0080991333,True,0.8074935515,True
2007-06-21,1.0000000000,True,1.3394052982,True,1.9929053783,True,0.0080814613,True,0.8056719497,True
2007-06-22,1.0000000000,True,1.3470915556,True,1.9976029396,True,0.0080847278,True,0.8135372563,True
2007-06-23,1.0000000000,True,1.3470915556,False,1.9976029396,False,0.0080847278,False,0.8135372563,False
2007-06-24,1.0000000000,True,1.3470915556,False,1.9976029396,False,0.0080847278,False,0.8135372563,False
2007-06-25,1.0000000000,True,1.3468012810,True,1.9982016087,True,0.0080919241,True,0.8143985479,True
2007-06-26,1.0000000000,True,1.3448994160,True,1.9984012842,True,0.0081274382,True,0.8139345430,True
2007-06-27,1.0000000000,True,1.3454966545,True,1.9996000528,True,0.0081201785,True,0.8135372563,True
2007-06-28,1.0000000000,True,1.3447005749,True,2.0022025108,True,0.0081195191,True,0.8120837985,True
2007-06-29,1.0000000000,True,1.3536012173,True,2.0083143711,True,0.0081195191,True,0.8186655489,True
2007-06-30,1.0000000000,True,1.3536012173,False,2.0083143711,False,0.0081195191,False,0.8186655489,False
2007-07-01,1.0000000000,True,1.3536012173,False,2.0083143711,False,0.0081195191,False,0.8186655489,False
2007-07-02,1.0000000000,True,1.3634938002,True,2.0177969933,True,0.0081812973,True,0.8268562529,True
2007-07-03,1.0000000000,True,1.3611923456,True,2.0169830322,True,0.0081652649,True,0.8225172184,True
2007-07-04,1.0000000000,True,1.3615074158,True,2.0162103176,True,0.0081526167,True,0.8216251582,True
2007-07-05,1.0000000000,True,1.3598966599,True,2.0121939182,True,0.0081333878,True,0.8214901444,True
2007-07-06,1.0000000000,True,1.3629920483,True,2.0119915009,True,0.0081063553,True,0.8212877873,True
2007-07-07,1.0000000000,True,1.3629920483,False,2.0119915009,False,0.0081063553,False,0.8212877873,False
2007-07-08,1.0000000000,True,1.3629920483,False,2.0119915009,False,0.0081063553,False,0.8212877873,False
2007-07-09,1.0000000000,True,1.3623977900,True,2.0147886276,True,0.0081056981,True,0.8220979756,True
2007-07-10,1.0000000000,True,1.3760079145,True,2.0274105072,True,0.0082447027,True,0.8325008267,True
2007-07-11,1.0000000000,True,1.3754022121,True,2.0323138237,True,0.0081786213,True,0.8300821829,True
2007-07-12,1.0000000000,True,1.3787969351,True,2.0295915604,True,0.0081699345,True,0.8309788822,True
2007-07-13,1.0000000000,True,1.3784927130,True,2.0347950459,True,0.0082034453,True,0.8316700147,True
2007-07-14,1.0000000000,True,1.3784927130,False,2.0347950459,False,0.0082034453,False,0.8316700147,False
2007-07-15,1.0000000000,True,1.3784927130,False,2.0347950459,False,0.0082034453,False,0.8316700147,False
2007-07-16,1.0000000000,True,1.3776950836,True,2.0367844105,True,0.0082101804,True,0.8316700147,True
2007-07-17,1.0000000000,True,1.3790060282,True,2.0477116108,True,0.0081967213,True,0.8329862478,True
2007-07-18,1.0000000000,True,1.3807005882,True,2.0536832809,True,0.0082034453,True,0.8329862478,True
2007-07-19,1.0000000000,True,1.3798050880,True,2.0488862991,True,0.0081894045,True,0.8307028001,True
2007-07-20,1.0000000000,True,1.3833937645,True,2.0570206642,True,0.0082460627,True,0.8329862478,True
2007-07-21,1.0000000000,True,1.3833937645,False,2.0570206642,False,0.0082460627,False,0.8329862478,False
2007-07-22,1.0000000000,True,1.3833937645,False,2.0570206642,False,0.0082460627,False,0.8329862478,False
2007-07-23,1.0000000000,True,1.3804908991,True,2.0593080521,True,0.0082610489,True,0.8289949313,True
2007-07-24,1.0000000000,True,1.3824948072,True,2.0618982315,True,0.0083257014,True,0.8313242636,True
2007-07-25,1.0000000000,True,1.3726081848,True,2.0530929565,True,0.0083015109,True,0.8241305380,True
2007-07-26,1.0000000000,True,1.3750051260,True,2.0478794575,True,0.0084416681,True,0.8312552303,True
2007-07-27,1.0000000000,True,1.3636053801,True,2.0246193409,True,0.0084061870,True,0.8245382409,True
2007-07-28,1.0000000000,True,1.3636053801,False,2.0246193409,False,0.0084061870,False,0.8245382409,False
2007-07-29,1.0000000000,True,1.3636053801,False,2.0246193409,False,0.0084061870,False,0.8245382409,False
2007-07-30,1.0000000000,True,1.3711966276,True,2.0283153057,True,0.0083927821,True,0.8312966654,True
2007-07-31,1.0000000000,True,1.3672035933,True,2.0293855667,True,0.0084445196,True,0.8324315152,True
2007-08-01,1.0000000000,True,1.3677084446,True,2.0319833755,True,0.0084047737,True,0.8309098239,True
2007-08-02,1.0000000000,True,1.3707079887,True,2.0366184711,True,0.0083934867,True,0.8310479520,True
2007-08-03,1.0000000000,True,1.3787018061,True,2.0428173542,True,0.0084717044,True,0.8418217396,True
2007-08-04,1.0000000000,True,1.3787018061,False,2.0428173542,False,0.0084717044,False,0.8418217396,False
2007-08-05,1.0000000000,True,1.3787018061,False,2.0428173542,False,0.0084717044,False,0.8418217396,False
2007-08-06,1.0000000000,True,1.3796910048,True,2.0314054489,True,0.0084160916,True,0.8389261523,True
2007-08-07,1.0000000000,True,1.3740983009,True,2.0222856998,True,0.0084175082,True,0.8354218694,True
2007-08-08,1.0000000000,True,1.3803004026,True,2.0372822285,True,0.0083549167,True,0.8365400705,True
2007-08-09,1.0000000000,True,1.3674091101,True,2.0229809284,True,0.0084537999,True,0.8355615019,True
2007-08-10,1.0000000000,True,1.3689066172,True,2.0220811367,True,0.0084381063,True,0.8338892358,True
2007-08-11,1.0000000000,True,1.3689066172,False,2.0220811367,False,0.0084381063,False,0.8338892358,False
2007-08-12,1.0000000000,True,1.3689066172,False,2.0220811367,False,0.0084381063,False,0.8338892358,False
2007-08-13,1.0000000000,True,1.3613035679,True,2.0119915009,True,0.0084595213,True,0.8300821829,True
2007-08-14,1.0000000000,True,1.3534914255,True,1.9970045090,True,0.0085164369,True,0.8261049140,True
2007-08-15,1.0000000000,True,1.3428045511,True,1.9868077040,True,0.0085969739,True,0.8206137958,True
2007-08-16,1.0000000000,True,1.3424980640,True,1.9853086472,True,0.0087673156,True,0.8218277622,True
2007-08-17,1.0000000000,True,1.3494002819,True,1.9820033312,True,0.0087527352,True,0.8298066141,True
2007-08-18,1.0000000000,True,1.3494002819,False,1.9820033312,False,0.0087527352,False,0.8298066141,False
2007-08-19,1.0000000000,True,1.3494002819,False,1.9820033312,False,0.0087527352,False,0.8298066141,False
2007-08-20,1.0000000000,True,1.3474909067,True,1.9885854721,True,0.0087077676,True,0.8291874167,True
2007-08-21,1.0000000000,True,1.3454966545,True,1.9807078838,True,0.0087604029,True,0.8287064117,True
2007-08-22,1.0000000000,True,1.3549952507,True,1.9950124025,True,0.0086490225,True,0.8289124416,True
2007-08-23,1.0000000000,True,1.3556932211,True,2.0032052994,True,0.0086192038,True,0.8282259645,True
2007-08-24,1.0000000000,True,1.3666989803,True,2.0136120319,True,0.0085925419,True,0.8308407771,True
2007-08-25,1.0000000000,True,1.3666989803,False,2.0136120319,False,0.0085925419,False,0.8308407771,False
2007-08-26,1.0000000000,True,1.3666989803,False,2.0136120319,False,0.0085925419,False,0.8308407771,False
2007-08-27,1.0000000000,True,1.3637913465,True,2.0090003014,True,0.0086542620,True,0.8318083132,True
2007-08-28,1.0000000000,True,1.3598966599,True,2.0006000996,True,0.0087458460,True,0.8325008267,True
2007-08-29,1.0000000000,True,1.3674091101,True,2.0167796612,True,0.0086325970,True,0.8338892358,True
2007-08-30,1.0000000000,True,1.3642005920,True,2.0143826008,True,0.0086251508,True,0.8309098239,True
2007-08-31,1.0000000000,True,1.3642005920,True,2.0171864033,True,0.0086378166,True,0.8277460740,True
2007-09-01,1.0000000000,True,1.3642005920,False,2.0171864033,False,0.0086378166,False,0.8277460740,False
2007-09-02,1.0000000000,True,1.3642005920,False,2.0171864033,False,0.0086378166,False,0.8277460740,False
2007-09-03,1.0000000000,True,1.3613963127,True,2.0177154541,True,0.0086370704,True,0.8265829029,True
2007-09-04,1.0000000000,True,1.3620080948,True,2.0141799450,True,0.0086028907,True,0.8265145733,True
2007-09-05,1.0000000000,True,1.3653928041,True,2.0204060078,True,0.0086865877,True,0.8308407771,True
2007-09-06,1.0000000000,True,1.3696004152,True,2.0251114368,True,0.0086662623,True,0.8327781881,True
2007-09-07,1.0000000000,True,1.3775053024,True,2.0286033154,True,0.0088191199,True,0.8414674980,True
2007-09-08,1.0000000000,True,1.3775053024,False,2.0286033154,False,0.0088191199,False,0.8414674980,False
2007-09-09,1.0000000000,True,1.3775053024,False,2.0286033154,False,0.0088191199,False,0.8414674980,False
2007-09-10,1.0000000000,True,1.3775053024,False,2.0286033154,False,0.0088191199,False,0.8414674980,False
2007-09-11,1.0000000000,True,1.3840063810,True,2.0331814289,True,0.0087519690,True,0.8411844037,True
2007-09-12,1.0000000000,True,1.3908011913,True,2.0295915604,True,0.0087627057,True,0.8443093817,True
2007-09-13,1.0000000000,True,1.3866932392,True,2.0175933838,True,0.0087267653,True,0.8439530439,True
2007-09-14,1.0000000000,True,1.3878093958,True,2.0067024231,True,0.0086760366,True,0.8397716163,True
2007-09-15,1.0000000000,True,1.3878093958,False,2.0067024231,False,0.0086760366,False,0.8397716163,False
2007-09-16,1.0000000000,True,1.3878093958,False,2.0067024231,False,0.0086760366,False,0.8397716163,False
2007-09-17,1.0000000000,True,1.3865010738,True,1.9940179586,True,0.0086933844,True,0.8423180946,True
2007-09-18,1.0000000000,True,1.3979953527,True,2.0134093761,True,0.0086273830,True,0.8468834967,True
2007-09-19,1.0000000000,True,1.3969016075,True,2.0006000996,True,0.0086199464,True,0.8450227907,True
2007-09-20,1.0000000000,True,1.4078954458,True,2.0106160641,True,0.0087229589,True,0.8536793938,True
2007-09-21,1.0000000000,True,1.4092049599,True,2.0204060078,True,0.0086595079,True,0.8533151046,True
2007-09-22,1.0000000000,True,1.4092049599,False,2.0204060078,False,0.0086595079,False,0.8533151046,False
2007-09-23,1.0000000000,True,1.4092049599,False,2.0204060078,False,0.0086595079,False,0.8533151046,False
2007-09-24,1.0000000000,True,1.4074001312,True,2.0206918716,True,0.0087062510,True,0.8525149350,True
2007-09-25,1.0000000000,True,1.4152077436,True,2.0188968182,True,0.0087214370,True,0.8580008250,True
2007-09-26,1.0000000000,True,1.4133076668,True,2.0156006813,True,0.0086625085,True,0.8550662725,True
2007-09-27,1.0000000000,True,1.4152077436,True,2.0267941952,True,0.0086542620,True,0.8528057084,True
2007-09-28,1.0000000000,True,1.4264928102,True,2.0462033749,True,0.0087153566,True,0.8598452370,True
2007-09-29,1.0000000000,True,1.4264928102,False,2.0462033749,False,0.0087153566,False,0.8598452370,False
2007-09-30,1.0000000000,True,1.4264928102,False,2.0462033749,False,0.0087153566,False,0.8598452370,False
2007-10-01,1.0000000000,True,1.4236091375,True,2.0443208218,True,0.0086355784,True,0.8560177934,True
2007-10-02,1.0000000000,True,1.4152077436,True,2.0399835110,True,0.0086422955,True,0.8510638643,True
2007-10-03,1.0000000000,True,1.4099997282,True,2.0326030254,True,0.0085792727,True,0.8475294156,True
2007-10-04,1.0000000000,True,1.4135074615,True,2.0386111736,True,0.0085903270,True,0.8514261471,True
2007-10-05,1.0000000000,True,1.4133076668,True,2.0436942577,True,0.0085557839,True,0.8494011892,True
2007-10-06,1.0000000000,True,1.4133076668,False,2.0436942577,False,0.0085557839,False,0.8494011892,False
2007-10-07,1.0000000000,True,1.4133076668,False,2.0436942577,False,0.0085557839,False,0.8494011892,False
2007-10-08,1.0000000000,True,1.4049086571,True,2.0354163647,True,0.0085236959,True,0.8430281410,True
2007-10-09,1.0000000000,True,1.4106959105,True,2.0376973152,True,0.0085331511,True,0.8453085601,True
