Date,strategy,block,ticker,weight,tradable,mve_gamma,optimizer_success,optimizer_message,allocation_method
2005-01-11,gaussian,1,BARC.L,0.05382693258453914,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-11,gaussian,1,BBVA.MC,0.049905367939284011,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-11,gaussian,1,BNP.PA,0.037565976353641145,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-11,gaussian,1,C,0.035233853169414242,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-11,gaussian,1,CBK.DE,0.039586474982482932,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-11,gaussian,1,DBK.DE,0.049977608781770801,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-11,gaussian,1,GLE.PA,0.047972842039234465,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-11,gaussian,1,GS,0.043947764249431254,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-11,gaussian,1,HSBA.L,0.044547818813536852,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-11,gaussian,1,INGA.AS,0.04705615066199699,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-11,gaussian,1,ISP.MI,0.048641351263041109,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-11,gaussian,1,JPM,0.045971279061378198,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-11,gaussian,1,LLOY.L,0.047977913030722519,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-11,gaussian,1,MS,0.047310384572812836,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-11,gaussian,1,NWG.L,0.032359809204115568,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-11,gaussian,1,PNC,0.031576686768264202,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-11,gaussian,1,SAN.MC,0.031434901506910654,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-11,gaussian,1,STAN.L,0.030143254131877632,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-11,gaussian,1,UBSG.SW,0.047586177740065842,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-11,gaussian,1,UCG.MI,0.051900308922281375,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-11,gaussian,1,USB,0.043388905266050201,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-11,gaussian,1,WFC,0.035259296713638505,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-12,gaussian,1,8308.T,0.063010698408868915,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-12,gaussian,1,8316.T,0.036793353438178029,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-12,gaussian,1,BAC,0.039075308672499462,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-12,gaussian,1,BARC.L,0.037030062210425443,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-12,gaussian,1,BBVA.MC,0.036083717006849994,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
2005-01-12,gaussian,1,BNP.PA,0.041948097032824837,True,0.01,True,batch_projected_gradient_converged,constrained_regularized_mve
